match id,team1,team1_roster_ids,team2,team2_roster_ids,series_name,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_team,day,team1_strength,team2_strength
9516415,80,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:8713270.0:6249256.0:4171859.0:8227974.0:230775.0:1907352.0:8118914.0,21,2653993.0:7422673.0:1945425.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:3519011.0:2658445.0:5757884.0:3130840.0,35,53,0.7894736842105263,1.0,161.73333333333332,33.33,164.46666666666667,1,8,40.65568458360753,43.27651116367501
9592470,80,5043310.0:238727.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:2022957.0:8227974.0:230775.0:1907352.0:8442286.0,72,2436405.0:6698110.0:3299407.0:2275097.0:8058903.0:4230127.0:3479860.0:2970652.0:8228100.0:5554142.0:7924048.0:7491385.0,35,30,1.3333333333333333,1.975609756097561,177.86666666666667,0.0,159.10714285714286,0,24,37.012398646720584,51.05470323483451
9128510,62,5959834.0:37351.0:4497646.0:1613919.0:4231702.0:1663885.0:1934099.0:3429236.0:8779896.0:2632825.0:7758638.0,122,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:2642751.0:3693654.0:4874820.0:2282125.0:5618038.0:8725709.0,35,36,1.7142857142857142,1.4878048780487805,148.86666666666667,100.0,183.625,1,15,46.39932918350105,41.095949284675285
9085222,68,4873028.0:6176246.0:3218291.0:3643870.0:2658431.0:4887336.0:6003584.0:7651657.0:8845850.0:5554142.0:5528116.0,89,4003390.0:1749075.0:3651472.0:5516720.0:125915.0:34061.0:130437.0:6019306.0:4420828.0:2083157.0:2295642.0,79,1,0.9090909090909092,2.9047619047619047,157.0,33.33,146.82142857142858,0,21,38.15106641541041,39.25118849371362
9085320,148,6718326.0:1762060.0:3294444.0:2157770.0:6381962.0:6460614.0:5367676.0:5361166.0:8050160.0:7804677.0:4527942.0,89,6374878.0:2286472.0:2158869.0:4645304.0:2858904.0:2486896.0:3636821.0:3648203.0:164604.0:2087700.0:2082387.0,79,24,0.6666666666666666,1.0,157.6,100.0,172.6818181818182,0,24,41.93681671995992,36.85853287991505
9516632,110,1776627.0:313809.0:7861524.0:2275195.0:7586970.0:210328.0:5972868.0:5490666.0:212029.0:6586824.0:2018001.0:2733380.0,72,2436405.0:8058903.0:3299407.0:3479860.0:2275097.0:4230127.0:2970652.0:8228100.0:217762.0:5554142.0:2954769.0:7491385.0,35,115,1.125,1.4878048780487805,184.53333333333333,100.0,146.45,0,1,40.01388800758395,49.82169940693941
9272689,129,7869987.0:1870357.0:3535783.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2790675.0:49496.0:8355808.0,2,4239038.0:3710090.0:2285051.0:3681957.0:387778.0:8415854.0:7455818.0:2286388.0:6718844.0:5863290.0:3890998.0,11,79,1.4444444444444444,4.809523809523809,157.8,75.0,151.5,0,17,41.52191373311936,32.712598205851684
9639125,5,6818622.0:5554212.0:6450576.0:181404.0:3668356.0:5736016.0:5554282.0:5554254.0:6818776.0:6819238.0:6817628.0,10,3758565.0:6551978.0:4403419.0:6930230.0:393014.0:8127321.0:4403454.0:6486416.0:2316327.0:2436356.0:3769555.0,6,77,0.4666666666666667,0.3442622950819672,152.6,50.0,162.4090909090909,1,16,36.075155471939766,35.99511528609512
9433696,36,4489974.0:6065548.0:5406064.0:6364588.0:5788320.0:5436878.0:7671306.0:3030733.0:8044490.0:7688848.0:6258734.0,49,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:3162487.0:1482249.0:1482998.0:2173688.0:5788418.0:8833075.0,79,74,1.0666666666666669,1.0,186.2,25.0,146.2,1,23,33.176006498874045,40.142446210782204
9657059,109,8058805.0:8089192.0:8089276.0:8058812.0:8964668.0:8913876.0:8058798.0:8089206.0:8964710.0:8058840.0:8913897.0,136,1634709.0:3719197.0:9663968.0:7906968.0:5120674.0:8246440.0:8246419.0:8964843.0:182986.0:7753549.0:2943443.0,70,52,0.3333333333333333,0.0123456790123456,165.4,0.0,132.0,1,11,21.10210476547403,40.23456160548538
9457468,23,7864009.0:4502392.0:6551978.0:2804122.0:5736100.0:393182.0:2820957.0:7084972.0:6149268.0:4403468.0:351448.0,18,3758565.0:2263736.0:1965151.0:2331475.0:5771800.0:5017144.0:3850944.0:3850972.0:6528668.0:6931168.0:4769148.0,12,86,0.6153846153846154,1.4878048780487805,163.3846153846154,0.0,157.16666666666666,1,16,37.552960521801815,39.24334490328924
9866373,98,2319638.0:8444855.0:4172706.0:7907444.0:6317142.0:7918280.0:8354716.0:7907479.0:3490150.0:7213856.0:4195827.0,144,9036516.0:8271969.0:3913447.0:9523954.0:8354786.0:6718410.0:7907486.0:3083667.0:4950294.0:4950266.0:4195708.0,67,56,1.4,1.4878048780487805,165.73333333333332,0.0,148.5,1,28,32.43404392446105,35.00759309999398
9680264,26,5490596.0:4403531.0:4403545.0:4223883.0:3260564.0:2335381.0:4769148.0:4771780.0:5047300.0:4403573.0:8277716.0,24,7200598.0:2437021.0:3008291.0:7520344.0:2104416.0:3364234.0:2437049.0:4365878.0:8106629.0:8363578.0:2590293.0,36,66,1.125,3.857142857142857,148.6,80.0,137.8,0,12,36.636575314943556,37.87302782207946
9352356,35,2082044.0:6282856.0:1655436.0:6381962.0:62432.0:2162782.0:2827327.0:4640824.0:1711492.0:4174932.0:7276380.0,95,6718326.0:2653993.0:4381761.0:5764576.0:3069954.0:2672214.0:3519011.0:3156033.0:3913475.0:1626561.0:3456424.0,43,5,1.15,1.0,169.73333333333332,50.0,149.06666666666666,0,1,42.27627736315222,44.898811545990064
9433598,89,4873700.0:8040164.0:2286472.0:6640178.0:4645304.0:2157770.0:3216569.0:3648203.0:3636821.0:2082387.0:8040136.0,148,1762060.0:1655436.0:8033304.0:1637320.0:8050160.0:3620742.0:1547993.0:7651657.0:5367676.0:4527942.0:8070915.0,79,17,0.8666666666666667,0.7530864197530864,179.4,0.0,169.8,0,20,38.43557145770652,38.01140978192865
9432989,12,2124002.0:7681869.0:3612286.0:3890963.0:8210789.0:8044112.0:1730658.0:7184666.0:2170762.0:3245689.0:2855138.0,148,1762060.0:1655436.0:2082044.0:1637320.0:6095508.0:8050160.0:7651657.0:5367676.0:4527942.0:8070915.0:8027396.0,79,13,0.6,1.0,172.0,50.0,148.96666666666667,0,20,40.65670935445134,38.561091109114486
9027381,1,1945390.0:5764576.0:4949776.0:7873984.0:3935854.0:3913440.0:8765154.0:3456424.0:270262.0:8354835.0:7878765.0,25,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:1495731.0:4136404.0:8482788.0:3834319.0,67,29,0.75,0.7530864197530864,150.66666666666666,0.0,108.5,1,7,34.90725320224263,35.33982756443826
9271765,67,5506486.0:4403538.0:5490624.0:6710850.0:3668356.0:5490666.0:4690104.0:4365878.0:8136659.0:6401982.0:2691688.0,26,7787772.0:8363221.0:2097017.0:2398346.0:3061225.0:8520105.0:8464343.0:8277716.0:5548318.0:8067037.0:5786836.0,36,66,0.4545454545454545,1.975609756097561,150.85714285714286,66.67,129.93333333333334,0,18,34.03007104865245,35.458704771033226
9076815,84,2939124.0:393371.0:6930580.0:392188.0:1934099.0:391621.0:2820957.0:2296195.0:393889.0:2104346.0:6526498.0,63,6930174.0:363047.0:2104332.0:392216.0:4403426.0:1634611.0:5831622.0:391271.0:392979.0:5554142.0:2630081.0,12,91,0.6,1.0,165.4,0.0,112.8846153846154,1,21,34.55686416660046,29.112818693481987
9331097,38,5785492.0:4944400.0:8041445.0:5699700.0:7586970.0:2956407.0:3509428.0:8422987.0:2034479.0:5062462.0:5758766.0:5758780.0,29,5636658.0:6785666.0:9047499.0:7861524.0:4231702.0:8058903.0:6511336.0:8149315.0:4901182.0:7581244.0:6619794.0:9047954.0,58,50,0.125,0.6721311475409836,168.66666666666666,0.0,127.9,1,20,18.713093409545817,36.966443653934064
9290966,53,2954769.0:1776627.0:3125562.0:6521080.0:3479860.0:210328.0:3882850.0:184960.0:3130840.0:2282125.0:7881845.0,5,5554212.0:6818622.0:6450576.0:5554282.0:3668356.0:181404.0:5736016.0:5554254.0:6818776.0:3976965.0:6819238.0,28,99,2.571428571428572,1.0,173.26666666666668,100.0,145.13333333333333,0,8,40.19384360572875,37.61810298035762
9051055,82,1637320.0:2263736.0:302875.0:2231928.0:6249256.0:5017144.0:2157770.0:2214554.0:8427978.0:284339.0:8109779.0,107,2437035.0:7694581.0:3651472.0:1594333.0:7881866.0:3364234.0:2437049.0:1893401.0:302868.0:8106629.0:8106713.0,52,42,1.7777777777777777,1.975609756097561,171.07692307692307,50.0,169.46666666666667,0,31,41.46192939201536,35.50082779942207
9272437,130,1749075.0:7572123.0:2231928.0:7534652.0:5788320.0:2335381.0:5497274.0:5509524.0:3497633.0:6521234.0:6819238.0,2,5469008.0:4239038.0:2286472.0:3681957.0:387778.0:8415854.0:4992378.0:5554254.0:6718844.0:5863290.0:55299.0,11,10,0.75,0.5061728395061729,164.4,40.0,155.96666666666667,1,20,40.625680888858895,31.039836969322003
9489444,70,4655384.0:3200973.0:4489974.0:1611364.0:2672214.0:74087.0:5436878.0:1482998.0:5367676.0:5788418.0:3901099.0,143,4421689.0:2082044.0:4003390.0:2450895.0:3239102.0:5764576.0:2157770.0:334963.0:3546297.0:3456424.0:2538983.0,69,49,1.5,1.0,149.53333333333333,0.0,151.1,1,20,42.33120400680574,41.69599546066539
9176320,95,1585457.0:6718326.0:3083632.0:2672214.0:5764576.0:2486896.0:3519011.0:3913475.0:3456424.0:6718396.0:5984376.0,94,1635997.0:4502392.0:7253350.0:1539208.0:7891232.0:7905309.0:3083667.0:8354849.0:4164985.0:8947777.0:8404325.0,46,105,3.6,1.975609756097561,163.6,0.0,148.5,0,4,44.68532800048146,35.4222835836776
9388483,1,1945390.0:8765154.0:8144184.0:3935854.0:4949776.0:3913440.0:6718438.0:5560190.0:7565697.0:8354835.0:7878765.0,22,8212917.0:3558316.0:3834256.0:3083632.0:8354800.0:4950364.0:8447396.0:8435699.0:4170494.0:9475766.0:6496118.0,67,54,0.6428571428571429,0.3442622950819672,153.4,66.67,133.22222222222223,1,14,35.82660884060461,38.482884689351465
9290609,104,2263736.0:2437021.0:8180570.0:1637320.0:3364234.0:2437049.0:5017144.0:8106629.0:2437077.0:8131255.0:8427978.0,35,4685568.0:1749075.0:1655436.0:3651472.0:6381962.0:62432.0:4640824.0:2157770.0:1711492.0:4012203.0:3312350.0,21,42,1.2352941176470589,0.3442622950819672,161.33333333333334,33.33,172.86666666666667,1,20,35.66363116867145,39.64294052660356
9407614,99,4685568.0:6282856.0:2231928.0:3406717.0:3747764.0:4167855.0:2486896.0:1858961.0:4888414.0:1711492.0:3373866.0,121,1963443.0:2269833.0:7787772.0:4203499.0:4171859.0:3239102.0:3162487.0:4874820.0:2658445.0:4626236.0:3747484.0,57,14,0.8571428571428571,1.0,165.4,0.0,140.26666666666668,0,12,45.8076871590506,41.35801709340515
9823057,138,8688952.0:7990828.0:8250115.0:2206637.0:8127279.0:8463783.0:8489816.0:8688973.0:4767482.0:2691688.0:9471244.0,91,5563004.0:7409611.0:4908518.0:7993551.0:7507429.0:5562962.0:8776767.0:5604738.0:8127167.0:8296644.0:7409569.0,75,119,1.0,0.5061728395061729,152.4,66.67,146.5,1,23,35.325402889407115,41.466143060855984
9516730,80,5043310.0:238727.0:3125562.0:8058924.0:5126064.0:6249256.0:7537004.0:2022957.0:230775.0:1907352.0:8118914.0:8442286.0,45,1958683.0:7491224.0:4377610.0:3339160.0:2252452.0:5452754.0:2966879.0:5554254.0:8277716.0:4690230.0:3373285.0:3759846.0,35,53,1.1875,1.0,171.66666666666666,100.0,171.7,0,12,41.948228977231935,44.556993614082806
9692472,53,8058959.0:7422673.0:8191868.0:2981614.0:5061748.0:5001170.0:5038018.0:7881845.0:4377694.0:8228100.0:6420126.0,54,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:3685100.0:2436426.0:2550414.0:6496482.0:6496426.0,25,64,3.0,1.0,179.93333333333334,100.0,160.33333333333334,0,20,40.973942905531786,38.28464558774725
9027262,25,2659243.0:2721627.0:2672214.0:3682160.0:3834361.0:8706179.0:6739830.0:1495731.0:3546297.0:8482788.0:3834319.0,1,1945390.0:4949776.0:3069954.0:5764576.0:3935854.0:3913440.0:270262.0:3456424.0:6718438.0:8354835.0:7878765.0,67,6,0.9166666666666666,1.0,162.6,100.0,157.83333333333334,0,18,40.99881763986253,41.91312927557721
9433878,128,6282856.0:1798705.0:2089079.0:4640824.0:3573723.0:2022957.0:1613919.0:7672657.0:2790675.0:7276380.0:6646940.0,68,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:2450895.0:1837205.0:4425224.0:8055417.0:4012203.0:3312364.0,79,5,0.7777777777777778,0.7530864197530864,192.0,0.0,151.2,0,7,43.51927009920581,40.15974514434732
9433640,89,4003390.0:1749075.0:1626526.0:4172447.0:5516720.0:125915.0:130437.0:7507303.0:6019306.0:4420828.0:2904943.0,68,4873028.0:2340372.0:6003584.0:2658431.0:4887336.0:8845850.0:6342384.0:7161426.0:5528116.0:3673914.0:6081914.0,79,18,1.7142857142857142,1.4878048780487805,164.53333333333333,50.0,154.66666666666666,0,20,41.442023661531735,37.38350249655519
9085089,36,3200973.0:6065548.0:5406064.0:5436878.0:6364588.0:5788320.0:3030733.0:4460154.0:1499868.0:7688848.0:5404440.0,127,2263736.0:164233.0:8820496.0:4215098.0:74087.0:5554254.0:4411231.0:6311612.0:8006676.0:3214812.0:1471994.0,79,34,0.5294117647058824,1.0,155.53333333333333,0.0,137.55555555555554,0,17,41.80169993721742,39.50473617501023
9272724,129,7869987.0:1870357.0:3535783.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2790675.0:8355808.0:49496.0,130,7572123.0:1539236.0:8183475.0:7534652.0:2335381.0:5788320.0:1612610.0:9070970.0:5509524.0:3497633.0:2437077.0,11,11,1.3,4.809523809523809,164.33333333333334,80.0,149.39285714285714,0,21,41.52191373311936,29.86983201500415
9407719,99,4403531.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:4888414.0:1858961.0:3747764.0:1711492.0:3373866.0,103,2089079.0:3009215.0:2162782.0:1837205.0:2252452.0:4887406.0:4239780.0:3845029.0:3872756.0:3794174.0:2654028.0,57,68,0.6190476190476191,1.4901960784313726,140.75,0.0,122.75,1,22,46.226140043839536,37.6211189590925
9085299,89,4003390.0:1749075.0:3651472.0:34061.0:5516720.0:125915.0:7215284.0:7328110.0:130437.0:4420828.0:2083157.0,32,7651650.0:3293520.0:3501889.0:6402374.0:3218340.0:4174932.0:2100524.0:6257698.0:3622807.0:5231218.0:3216569.0,79,69,1.4285714285714286,21.0,151.4,100.0,158.42307692307693,0,24,34.04320341834256,38.36321013088269
9680285,26,5490596.0:4403545.0:4174134.0:4223883.0:3260564.0:2335381.0:8146998.0:5091806.0:5786836.0:8427978.0:5047300.0,9,8438926.0:3585350.0:2104409.0:5490666.0:348361.0:2420788.0:3459623.0:6710850.0:2296195.0:6818776.0:2270519.0,36,66,1.5555555555555556,1.9803921568627447,146.66666666666666,0.0,137.16666666666666,0,14,25.14241744011555,35.611493251912606
9457685,126,6930230.0:4403419.0:392062.0:4879426.0:3471761.0:392216.0:1634611.0:3373138.0:7976653.0:4012203.0:2104346.0,113,2104332.0:2083409.0:8127321.0:4230127.0:2875368.0:3061225.0:5831622.0:360086.0:7866522.0:6486416.0:7084930.0,12,91,1.0,0.6039603960396039,159.64285714285714,0.0,149.6,0,14,39.522714858082516,36.67496061081551
9085117,142,5320118.0:3298427.0:1626526.0:7773338.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,68,4873028.0:6176246.0:6003584.0:3643870.0:2658431.0:4887336.0:3218291.0:7651657.0:8845850.0:5554142.0:5528116.0,79,18,1.5,0.5121951219512195,175.0,50.0,159.6818181818182,1,17,33.88250596236537,38.15106641541041
9407670,58,1884973.0:313809.0:4170186.0:4888218.0:4739552.0:4159644.0:4172083.0:4165041.0:4690230.0:7968225.0:328607.0,99,4685568.0:6282856.0:2231928.0:3406717.0:4167855.0:2486896.0:4888414.0:1858961.0:4239794.0:1711492.0:3373866.0,57,44,0.6,0.3399009900990098,125.33333333333331,0.0,164.5,0,17,43.66000020949223,45.91762466944492
9433647,89,4873700.0:8040164.0:2286472.0:6640178.0:2157770.0:4645304.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,28,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:6060844.0:4517246.0:6005866.0:8907338.0,79,24,0.6111111111111112,1.0,181.2,66.67,168.4,1,21,38.43557145770653,38.910505410458825
8950822,53,5043310.0:7422673.0:4497646.0:6521080.0:4377610.0:210328.0:3882850.0:2733380.0:2282125.0:4859490.0:3011735.0,118,2654014.0:2604825.0:2294823.0:2364543.0:2252452.0:4171859.0:1858961.0:3851518.0:1874081.0:3373866.0:2654028.0,61,35,1.818181818181818,1.2469135802469136,154.53333333333333,0.0,135.96666666666667,1,9,42.320450850142045,39.21389922430512
9433542,28,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:6060844.0:4517246.0:6005866.0:8907338.0,148,1762060.0:1655436.0:8033304.0:1637320.0:3620742.0:8050160.0:1547993.0:7651657.0:5367676.0:4527942.0:8070915.0,79,22,1.0,0.4059405940594059,165.13333333333333,50.0,140.0,0,18,38.910505410458825,38.01140978192865
9484565,55,6818622.0:1626526.0:2364543.0:6460614.0:7960847.0:3459623.0:4767832.0:8522422.0:4769148.0:5141226.0:6819238.0,107,2089079.0:1585457.0:7694581.0:290051.0:1594333.0:3364234.0:2437049.0:5744850.0:8106713.0:8106629.0:9373930.0,52,42,1.1,1.9523809523809523,175.73333333333332,66.67,170.9,0,24,36.64972426136088,36.55596727318649
9249162,20,8392194.0:9198405.0:8095317.0:8095324.0:9198412.0:9198384.0:8846039.0:8095352.0:9265367.0:9265374.0:8095359.0,0,8392145.0:8392131.0:8096451.0:7326220.0:7712494.0:9227455.0:8846102.0:8392152.0:4556222.0:8846081.0:8846074.0,0,121,1.0,1.0,165.4,0.0,148.5,1,9,34.521082497234275,29.088320033428772
9684450,81,8149504.0:9822147.0:9373125.0:9009293.0:9822140.0:8058938.0:5442772.0:9373139.0:8118277.0:9009321.0:8766407.0:9822133.0,48,5549088.0:7584464.0:8191868.0:8488864.0:7491259.0:4232297.0:7555652.0:7560069.0:4232325.0:8512951.0:9047821.0:8725079.0,58,50,1.0,0.2592592592592592,131.25,0.0,130.46153846153845,1,21,24.534942211653807,11.225639139093687
9027451,92,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,25,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,67,43,0.4285714285714285,1.2469135802469136,144.73333333333332,75.0,146.4,0,29,43.4053264480996,38.09806163416986
9085243,142,5320118.0:3298427.0:3703328.0:1626526.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,148,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:3620742.0:5367676.0:8050160.0:7804677.0:5361166.0:4527942.0,79,23,1.2,0.2592592592592592,168.33333333333334,0.0,163.57142857142858,1,23,34.57386192841702,38.10022797378511
9087238,10,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,104,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,53,10,0.5,0.3442622950819672,152.73333333333332,0.0,158.0,1,6,33.53995266704288,37.6378884284553
9097367,145,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,134,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,17,14,0.375,2.463414634146341,147.0,0.0,145.45833333333334,1,19,38.21934025524692,41.91352162878816
9457454,27,2308928.0:4980926.0:3056752.0:1884672.0:2104339.0:1890958.0:6417102.0:2815728.0:393889.0:3769555.0:3580737.0,23,7864009.0:3849642.0:6551978.0:5736100.0:2820957.0:4502392.0:7084972.0:4403468.0:6149268.0:351448.0:4433631.0,12,86,0.6666666666666666,1.0,152.5,0.0,157.0,1,14,34.0001077709102,37.25407931504385
9433388,128,6282856.0:1798705.0:4640824.0:3573723.0:1613919.0:7672657.0:2790675.0:3851658.0:2022957.0:4433120.0:7276380.0,43,5164844.0:1722048.0:7677767.0:319948.0:2707431.0:2979857.0:7664957.0:3212292.0:8339701.0:5192830.0:6196280.0,79,49,1.2857142857142858,0.7530864197530864,170.73333333333332,50.0,142.9,0,7,45.802895856515576,35.16400358754218
9076878,37,3245689.0:363173.0:393182.0:2875368.0:4403419.0:6930230.0:393014.0:2804122.0:6818776.0:6149268.0:6529354.0,63,363047.0:3056752.0:2104332.0:5831622.0:392216.0:4403426.0:1634611.0:1881193.0:391271.0:1965158.0:2630081.0,12,86,0.1,0.3399009900990098,137.33333333333334,0.0,143.5,0,29,38.0181152621721,37.26090667923588
9344418,134,7494668.0:4888344.0:4888218.0:3851336.0:3406717.0:4159644.0:5197436.0:2259739.0:3030733.0:3818282.0:328607.0,65,2667223.0:4160316.0:4167673.0:3496933.0:1937914.0:1863889.0:4172083.0:4239794.0:4159931.0:6639828.0:3801300.0,17,75,0.4285714285714285,1.3278688524590163,143.69230769230768,100.0,144.07142857142858,0,31,40.17372079325198,34.91175638726341
9084599,127,2263736.0:164233.0:7869987.0:74087.0:4411231.0:4504044.0:6311612.0:2083395.0:3214812.0:8820517.0:1471994.0,43,2531913.0:1722048.0:5515922.0:5164844.0:2707431.0:5406302.0:6196280.0:2633196.0:3998070.0:7664957.0:1929619.0,79,8,1.8888888888888888,2.9047619047619047,162.9090909090909,100.0,150.0,1,26,36.38401924614509,36.84174109544338
9327534,136,3719197.0:2943457.0:2159093.0:7906968.0:8246440.0:6496776.0:8246433.0:8964836.0:8246419.0:8964892.0:2943443.0,76,8088499.0:4099318.0:8088562.0:8088520.0:8088534.0:8142126.0:8142119.0:8088548.0:8088590.0:8088541.0:8088583.0,72,33,1.0,67.67,110.66666666666669,0.0,134.0,0,18,47.45863987435388,26.78701166542636
9051181,82,1637320.0:2263736.0:2231928.0:5017144.0:6249256.0:8738631.0:2695468.0:3137714.0:284339.0:8427978.0:2157770.0,107,2089079.0:7694581.0:2437035.0:2220924.0:3364234.0:1594333.0:302868.0:8277716.0:8106629.0:6572572.0:3009880.0,52,45,1.2727272727272727,1.6557377049180328,176.46666666666667,66.67,168.625,0,18,43.248389943508926,32.69868915903084
9087259,53,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:6521080.0:184960.0:3882850.0:2282125.0:3373285.0:7881845.0,35,2162782.0:1749075.0:4685568.0:2178119.0:6381962.0:2827327.0:62432.0:4640824.0:1730658.0:2022957.0:1711492.0,23,10,1.2777777777777777,0.801980198019802,166.93333333333334,60.0,154.66666666666666,1,10,41.49220986001676,42.36056771036931
